state,Pop,StateName,date,PositiveIncrease,PosIncAvg,DeathIncrease,DeathIncAvg,TotalTestResultsIncrease,TestIncAvg,HospitalizedIncrease,HospIncAvg
AL,4903185,Alabama,2020-07-10,1334,9.3000774,36,.1223694,23846,178.3942478,50,.4078981
AR,3017825,Arkansas,2020-07-10,751,18.5895471,4,.2319551,0,285.1391317,38,.8284112
AZ,7278717,Arizona,2020-07-10,4221,12.7769770,44,.1648642,16110,99.3856472,133,.4258992
CA,39512223,California,2020-07-10,7798,5.1300581,140,.0809876,97303,52.3053335,0,.0784567
CO,5758736,Colorado,2020-07-10,409,36.1190372,37,.6425021,9332,378.9894171,11,.5730424
CT,3565287,Connecticut,2020-07-10,78,58.4525173,0,1.0377846,19,587.4421891,0,.9255917
DC,705749,District of Columbia,2020-07-10,64,269.6426066,0,4.5341899,4961,2585.3384135,0,3.6840293
DE,973764,Delaware,2020-07-10,121,187.1089915,0,3.1835229,2503,1983.2320768,0,2.0538857
FL,21477737,Florida,2020-07-10,11433,13.2788664,92,.1769274,64229,121.9215972,437,.2979830
GA,10617423,Georgia,2020-07-10,4484,22.4065670,35,.2166251,26926,151.9483588,331,1.0454514
HI,1415872,Hawaii,2020-07-10,36,163.4328527,0,1.2713014,2245,1071.0713963,1,7.6984360
IA,3155070,Iowa,2020-07-10,744,76.4166881,4,.5705103,7589,492.5722726,0,3.4547569
ID,1787065,Idaho,2020-07-10,459,138.1035385,2,1.0631958,3432,857.3834751,21,6.2672594
IL,12671821,Illinois,2020-07-10,1327,20.8336276,16,.1657220,32997,155.2894410,0,.8838509
IN,6732219,Indiana,2020-07-10,725,16.4878772,9,.1336855,12365,182.2430316,72,.8912366
KS,2913314,Kansas,2020-07-10,993,21.0070044,2,.1373007,9297,334.7047383,35,.6178531
KY,4467673,Kentucky,2020-07-10,425,15.0413873,8,.1119151,8651,244.8478212,16,.4476603
LA,4648794,Louisiana,2020-07-10,2642,22.4789483,25,.1935986,25108,305.5631202,0,.4302191
MA,6949503,Massachusetts,2020-07-10,213,13.9434431,28,.1726742,18260,226.3471215,23,.3309589
MD,6045680,Maryland,2020-07-10,463,16.0279737,15,.2315703,13298,283.4916833,79,.5293036
ME,1344212,Maine,2020-07-10,13,58.1753473,0,.8927163,2648,952.4539284,1,2.3805769
MI,9986857,Michigan,2020-07-10,622,7.6800939,14,.1301711,23252,143.7789687,0,.2202895
MN,5639632,Minnesota,2020-07-10,604,12.6072056,5,.2305115,20385,282.6957504,24,.3546331
MO,6137428,Missouri,2020-07-10,0,10.6070491,0,.1955216,13212,270.3738439,0,.2932825
MS,2976149,Mississippi,2020-07-10,1031,13.1041826,11,.2016028,5508,375.8548379,41,.6720094
MT,1068778,Montana,2020-07-10,127,31.9991617,3,.3742592,3413,914.5023569,3,.8420832
NC,10488084,North Carolina,2020-07-10,1982,5.9400745,18,.0667424,28801,128.8128509,0,.0858117
ND,762062,North Dakota,2020-07-10,84,71.6477137,0,.6561146,5338,1437.0221845,3,1.3122292
NE,1934408,Nebraska,2020-07-10,198,25.2273564,2,.2067816,3179,439.0490527,14,.4135632
NH,1359711,New Hampshire,2020-07-10,21,36.1106147,1,.3677252,2607,513.1972897,3,.6619054
NJ,8882190,New Jersey,2020-07-10,388,6.1583911,31,.1013264,23741,116.7392276,62,.2026527
NM,2096829,New Mexico,2020-07-10,234,20.6502295,6,.3815285,6194,499.1823368,36,.8107480
NV,3080156,Nevada,2020-07-10,1004,18.1159656,8,.2921930,5713,350.5017278,0,.5194542
NY,19453561,New York,2020-07-10,786,1.9893530,9,.0411236,73558,88.3642846,0,.0822472
OH,11689100,Ohio,2020-07-10,1525,5.0731023,26,.0941048,43151,193.2655209,131,.2994242
OK,3956971,Oklahoma,2020-07-10,596,16.4267062,6,.3032623,9320,593.1051807,56,1.0361461
OR,4217737,Oregon,2020-07-10,266,16.2409368,2,.2845128,4695,563.5012330,18,1.0195041
PA,12801989,Pennsylvania,2020-07-10,1009,6.0459355,32,.0937354,18617,179.9329776,0,.2655837
RI,1059361,Rhode Island,2020-07-10,69,60.9801569,2,1.0383618,3747,2068.1335258,8,2.8318958
SC,5148714,South Carolina,2020-07-10,1728,15.1688363,24,.2524902,11470,253.2477042,308,1.4372521
SD,884659,South Dakota,2020-07-10,65,64.6576817,6,1.1303791,1232,796.9172303,8,6.3301227
TN,6833174,Tennessee,2020-07-10,1955,11.2100175,13,.1609794,21861,129.3981391,58,.8341658
TX,28995881,Texas,2020-07-10,9765,7.3217296,95,.0827704,76577,65.9093614,0,.1862333
UT,3205958,Utah,2020-07-10,867,65.5966173,2,.6238385,7241,545.4219924,48,1.9027074
VA,8535519,Virginia,2020-07-10,943,25.7512168,21,.2694622,13457,226.9223465,174,1.0075544
VT,623989,Vermont,2020-07-10,5,311.5439535,0,3.0449255,1349,2789.1517318,0,6.5706286
WA,7614893,Washington,2020-07-10,841,26.9865906,15,.2626432,14227,252.9254187,35,.5909472
WI,5822434,Wisconsin,2020-07-10,889,32.6667507,5,.3263240,12746,308.4277125,40,.7213478
WV,1792147,West Virginia,2020-07-10,157,29.5734669,0,.3347940,4014,423.6259637,0,2.3435578
WY,578759,Wyoming,2020-07-10,16,70.4956640,0,.8639175,822,1153.3297970,0,6.0474222
AK,731545,Alaska,2020-07-11,62,38.5485514,0,.2733940,1445,677.8803765,0,1.3669699
AL,4903185,Alabama,2020-07-11,1439,9.9323195,10,.0815796,9767,129.2629179,3656,10.8704852
AR,3017825,Arkansas,2020-07-11,0,16.1043135,0,.1325458,4988,227.2497577,37,17.8274088
AZ,7278717,Arizona,2020-07-11,3038,9.2461350,69,.1511255,14765,70.2596350,91,7.4188899
CA,39512223,California,2020-07-11,8047,4.5555523,94,.0607407,99958,47.6308306,0,1.3666657
CO,5758736,Colorado,2020-07-11,666,32.8717969,5,.4341230,11375,352.9941293,33,9.4638824
CT,3565287,Connecticut,2020-07-11,0,52.8428707,0,.7012058,-73,564.0780111,0,15.2862869
DC,705749,District of Columbia,2020-07-11,58,239.0368247,0,3.4006424,3166,2715.9797605,0,3.2589490
DE,973764,Delaware,2020-07-11,91,175.4018427,0,2.4646629,1407,1962.3851364,0,1.7458029
FL,21477737,Florida,2020-07-11,10360,12.8225800,98,.1303676,53672,114.8491575,425,.3026390
GA,10617423,Georgia,2020-07-11,3190,19.4020715,31,.1789511,18525,122.7604853,268,.9701036
HI,1415872,Hawaii,2020-07-11,28,139.0662433,0,1.2713014,1975,827.5465579,2,6.9921575
IA,3155070,Iowa,2020-07-11,663,65.1649567,5,.6022053,6113,384.7141268,0,3.1378068
ID,1787065,Idaho,2020-07-11,500,118.5743104,1,1.0631958,4250,687.8876818,17,5.6517250
IL,12671821,Illinois,2020-07-11,1195,17.9611123,24,.1736136,32345,131.8910676,0,.7970441
IN,6732219,Indiana,2020-07-11,779,13.4873806,8,.1336855,13575,163.1705683,0,.6090117
KS,2913314,Kansas,2020-07-11,0,15.5149771,0,.1716259,0,286.2032723,0,.0686503
KY,4467673,Kentucky,2020-07-11,451,11.5496367,2,.1119151,5178,202.8348986,16,.1119151
LA,4648794,Louisiana,2020-07-11,2167,17.6820053,23,.1935986,19199,247.8492271,0,.0860438
MA,6949503,Massachusetts,2020-07-11,288,11.0511500,14,.1438952,10216,174.2426761,18,.1007266
MD,6045680,Maryland,2020-07-11,557,12.8356115,7,.1819481,12129,218.9001072,53,.1984888
ME,1344212,Maine,2020-07-11,21,45.3053536,1,.5207512,1484,656.5184658,2,.8927163
MI,9986857,Michigan,2020-07-11,685,5.9578304,28,.1001316,27317,108.0319864,0,.1201579
MN,5639632,Minnesota,2020-07-11,804,12.5894739,4,.1950482,16270,232.5151712,37,.3191698
MO,6137428,Missouri,2020-07-11,1134,13.1651239,18,.2118151,13889,233.9253511,0,.2444021
